date,season,year,month,hour,workingday,total,time_category
2012-10-31,Winter,2012,Oct,1,1,8,Night
2012-10-31,Winter,2012,Oct,2,1,7,Night
2012-10-31,Winter,2012,Oct,3,1,3,Night
2012-10-31,Winter,2012,Oct,4,1,5,Night
2012-10-31,Winter,2012,Oct,5,1,24,Night
2012-10-31,Winter,2012,Oct,6,1,116,Morning
2012-10-31,Winter,2012,Oct,7,1,337,Morning
2012-10-31,Winter,2012,Oct,8,1,621,Morning
2012-10-31,Winter,2012,Oct,9,1,297,Morning
2012-10-31,Winter,2012,Oct,10,1,168,Afternoon
2012-10-31,Winter,2012,Oct,11,1,189,Afternoon
2012-10-31,Winter,2012,Oct,12,1,241,Afternoon
2012-10-31,Winter,2012,Oct,13,1,213,Afternoon
2012-10-31,Winter,2012,Oct,14,1,224,Afternoon
2012-10-31,Winter,2012,Oct,15,1,230,Afternoon
2012-10-31,Winter,2012,Oct,16,1,424,Evening
2012-10-31,Winter,2012,Oct,17,1,723,Evening
2012-10-31,Winter,2012,Oct,18,1,584,Evening
2012-10-31,Winter,2012,Oct,19,1,410,Evening
2012-10-31,Winter,2012,Oct,20,1,268,Night
2012-10-31,Winter,2012,Oct,21,1,192,Night
2012-10-31,Winter,2012,Oct,22,1,165,Night
2012-10-31,Winter,2012,Oct,23,1,101,Night
2012-11-01,Winter,2012,Nov,0,1,60,Night
2012-11-01,Winter,2012,Nov,1,1,30,Night
2012-11-01,Winter,2012,Nov,2,1,20,Night
2012-11-01,Winter,2012,Nov,3,1,15,Night
2012-11-01,Winter,2012,Nov,4,1,10,Night
2012-11-01,Winter,2012,Nov,5,1,40,Night
2012-11-01,Winter,2012,Nov,6,1,148,Morning
2012-11-01,Winter,2012,Nov,7,1,420,Morning
2012-11-01,Winter,2012,Nov,8,1,680,Morning
2012-11-01,Winter,2012,Nov,9,1,331,Morning
2012-11-01,Winter,2012,Nov,10,1,146,Afternoon
2012-11-01,Winter,2012,Nov,11,1,170,Afternoon
2012-11-01,Winter,2012,Nov,12,1,221,Afternoon
2012-11-01,Winter,2012,Nov,13,1,248,Afternoon
2012-11-01,Winter,2012,Nov,14,1,185,Afternoon
2012-11-01,Winter,2012,Nov,15,1,214,Afternoon
2012-11-01,Winter,2012,Nov,16,1,344,Evening
2012-11-01,Winter,2012,Nov,17,1,689,Evening
2012-11-01,Winter,2012,Nov,18,1,678,Evening
2012-11-01,Winter,2012,Nov,19,1,452,Evening
2012-11-01,Winter,2012,Nov,20,1,296,Night
2012-11-01,Winter,2012,Nov,21,1,267,Night
2012-11-01,Winter,2012,Nov,22,1,202,Night
2012-11-01,Winter,2012,Nov,23,1,120,Night
2012-11-02,Winter,2012,Nov,0,1,50,Night
2012-11-02,Winter,2012,Nov,1,1,24,Night
2012-11-02,Winter,2012,Nov,2,1,10,Night
2012-11-02,Winter,2012,Nov,3,1,3,Night
2012-11-02,Winter,2012,Nov,4,1,7,Night
2012-11-02,Winter,2012,Nov,5,1,26,Night
2012-11-02,Winter,2012,Nov,6,1,122,Morning
2012-11-02,Winter,2012,Nov,7,1,357,Morning
2012-11-02,Winter,2012,Nov,8,1,687,Morning
2012-11-02,Winter,2012,Nov,9,1,382,Morning
2012-11-02,Winter,2012,Nov,10,1,204,Afternoon
2012-11-02,Winter,2012,Nov,11,1,221,Afternoon
2012-11-02,Winter,2012,Nov,12,1,292,Afternoon
2012-11-02,Winter,2012,Nov,13,1,294,Afternoon
2012-11-02,Winter,2012,Nov,14,1,262,Afternoon
2012-11-02,Winter,2012,Nov,15,1,306,Afternoon
2012-11-02,Winter,2012,Nov,16,1,421,Evening
2012-11-02,Winter,2012,Nov,17,1,638,Evening
2012-11-02,Winter,2012,Nov,18,1,522,Evening
2012-11-02,Winter,2012,Nov,19,1,374,Evening
2012-11-02,Winter,2012,Nov,20,1,221,Night
2012-11-02,Winter,2012,Nov,21,1,156,Night
2012-11-02,Winter,2012,Nov,22,1,149,Night
2012-11-02,Winter,2012,Nov,23,1,119,Night
2012-11-03,Winter,2012,Nov,0,0,108,Night
2012-11-03,Winter,2012,Nov,1,0,89,Night
2012-11-03,Winter,2012,Nov,2,0,46,Night
2012-11-03,Winter,2012,Nov,3,0,28,Night
2012-11-03,Winter,2012,Nov,4,0,16,Night
2012-11-03,Winter,2012,Nov,5,0,9,Night
2012-11-03,Winter,2012,Nov,6,0,21,Morning
2012-11-03,Winter,2012,Nov,7,0,59,Morning
2012-11-03,Winter,2012,Nov,8,0,142,Morning
2012-11-03,Winter,2012,Nov,9,0,219,Morning
2012-11-03,Winter,2012,Nov,10,0,328,Afternoon
2012-11-03,Winter,2012,Nov,11,0,340,Afternoon
2012-11-03,Winter,2012,Nov,12,0,394,Afternoon
2012-11-03,Winter,2012,Nov,13,0,449,Afternoon
2012-11-03,Winter,2012,Nov,14,0,455,Afternoon
2012-11-03,Winter,2012,Nov,15,0,448,Afternoon
2012-11-03,Winter,2012,Nov,16,0,400,Evening
2012-11-03,Winter,2012,Nov,17,0,410,Evening
2012-11-03,Winter,2012,Nov,18,0,297,Evening
2012-11-03,Winter,2012,Nov,19,0,239,Evening
2012-11-03,Winter,2012,Nov,20,0,181,Night
2012-11-03,Winter,2012,Nov,21,0,166,Night
2012-11-03,Winter,2012,Nov,22,0,146,Night
2012-11-03,Winter,2012,Nov,23,0,148,Night
2012-11-04,Winter,2012,Nov,0,0,102,Night
2012-11-04,Winter,2012,Nov,1,0,165,Night
2012-11-04,Winter,2012,Nov,2,0,37,Night
2012-11-04,Winter,2012,Nov,3,0,11,Night
2012-11-04,Winter,2012,Nov,4,0,9,Night
2012-11-04,Winter,2012,Nov,5,0,5,Night
2012-11-04,Winter,2012,Nov,6,0,16,Morning
2012-11-04,Winter,2012,Nov,7,0,50,Morning
2012-11-04,Winter,2012,Nov,8,0,149,Morning
2012-11-04,Winter,2012,Nov,9,0,217,Morning
2012-11-04,Winter,2012,Nov,10,0,360,Afternoon
2012-11-04,Winter,2012,Nov,11,0,445,Afternoon
2012-11-04,Winter,2012,Nov,12,0,504,Afternoon
2012-11-04,Winter,2012,Nov,13,0,493,Afternoon
2012-11-04,Winter,2012,Nov,14,0,509,Afternoon
2012-11-04,Winter,2012,Nov,15,0,449,Afternoon
2012-11-04,Winter,2012,Nov,16,0,435,Evening
2012-11-04,Winter,2012,Nov,17,0,327,Evening
2012-11-04,Winter,2012,Nov,18,0,237,Evening
2012-11-04,Winter,2012,Nov,19,0,227,Evening
2012-11-04,Winter,2012,Nov,20,0,141,Night
2012-11-04,Winter,2012,Nov,21,0,87,Night
2012-11-04,Winter,2012,Nov,22,0,79,Night
2012-11-04,Winter,2012,Nov,23,0,53,Night
2012-11-05,Winter,2012,Nov,0,1,23,Night
2012-11-05,Winter,2012,Nov,1,1,8,Night
2012-11-05,Winter,2012,Nov,2,1,6,Night
2012-11-05,Winter,2012,Nov,3,1,4,Night
2012-11-05,Winter,2012,Nov,4,1,16,Night
2012-11-05,Winter,2012,Nov,5,1,39,Night
2012-11-05,Winter,2012,Nov,6,1,139,Morning
2012-11-05,Winter,2012,Nov,7,1,461,Morning
2012-11-05,Winter,2012,Nov,8,1,648,Morning
2012-11-05,Winter,2012,Nov,9,1,257,Morning
2012-11-05,Winter,2012,Nov,10,1,142,Afternoon
2012-11-05,Winter,2012,Nov,11,1,150,Afternoon
2012-11-05,Winter,2012,Nov,12,1,244,Afternoon
2012-11-05,Winter,2012,Nov,13,1,222,Afternoon
2012-11-05,Winter,2012,Nov,14,1,196,Afternoon
2012-11-05,Winter,2012,Nov,15,1,231,Afternoon
2012-11-05,Winter,2012,Nov,16,1,360,Evening
2012-11-05,Winter,2012,Nov,17,1,638,Evening
2012-11-05,Winter,2012,Nov,18,1,542,Evening
2012-11-05,Winter,2012,Nov,19,1,372,Evening
2012-11-05,Winter,2012,Nov,20,1,241,Night
2012-11-05,Winter,2012,Nov,21,1,152,Night
2012-11-05,Winter,2012,Nov,22,1,115,Night
2012-11-05,Winter,2012,Nov,23,1,53,Night
2012-11-06,Winter,2012,Nov,0,1,19,Night
2012-11-06,Winter,2012,Nov,1,1,8,Night
2012-11-06,Winter,2012,Nov,2,1,2,Night
2012-11-06,Winter,2012,Nov,3,1,4,Night
2012-11-06,Winter,2012,Nov,4,1,7,Night
2012-11-06,Winter,2012,Nov,5,1,41,Night
2012-11-06,Winter,2012,Nov,6,1,149,Morning
2012-11-06,Winter,2012,Nov,7,1,387,Morning
2012-11-06,Winter,2012,Nov,8,1,588,Morning
2012-11-06,Winter,2012,Nov,9,1,363,Morning
2012-11-06,Winter,2012,Nov,10,1,230,Afternoon
2012-11-06,Winter,2012,Nov,11,1,216,Afternoon
2012-11-06,Winter,2012,Nov,12,1,248,Afternoon
2012-11-06,Winter,2012,Nov,13,1,278,Afternoon
2012-11-06,Winter,2012,Nov,14,1,240,Afternoon
2012-11-06,Winter,2012,Nov,15,1,272,Afternoon
2012-11-06,Winter,2012,Nov,16,1,402,Evening
2012-11-06,Winter,2012,Nov,17,1,627,Evening
2012-11-06,Winter,2012,Nov,18,1,497,Evening
2012-11-06,Winter,2012,Nov,19,1,371,Evening
2012-11-06,Winter,2012,Nov,20,1,228,Night
2012-11-06,Winter,2012,Nov,21,1,151,Night
2012-11-06,Winter,2012,Nov,22,1,153,Night
2012-11-06,Winter,2012,Nov,23,1,205,Night
2012-11-07,Winter,2012,Nov,0,1,283,Night
2012-11-07,Winter,2012,Nov,1,1,92,Night
2012-11-07,Winter,2012,Nov,2,1,74,Night
2012-11-07,Winter,2012,Nov,3,1,11,Night
2012-11-07,Winter,2012,Nov,4,1,9,Night
2012-11-07,Winter,2012,Nov,5,1,27,Night
2012-11-07,Winter,2012,Nov,6,1,118,Morning
2012-11-07,Winter,2012,Nov,7,1,319,Morning
2012-11-07,Winter,2012,Nov,8,1,601,Morning
2012-11-07,Winter,2012,Nov,9,1,368,Morning
2012-11-07,Winter,2012,Nov,10,1,178,Afternoon
2012-11-07,Winter,2012,Nov,11,1,147,Afternoon
2012-11-07,Winter,2012,Nov,12,1,212,Afternoon
2012-11-07,Winter,2012,Nov,13,1,181,Afternoon
2012-11-07,Winter,2012,Nov,14,1,161,Afternoon
2012-11-07,Winter,2012,Nov,15,1,198,Afternoon
2012-11-07,Winter,2012,Nov,16,1,273,Evening
2012-11-07,Winter,2012,Nov,17,1,517,Evening
2012-11-07,Winter,2012,Nov,18,1,465,Evening
2012-11-07,Winter,2012,Nov,19,1,319,Evening
2012-11-07,Winter,2012,Nov,20,1,256,Night
2012-11-07,Winter,2012,Nov,21,1,126,Night
2012-11-07,Winter,2012,Nov,22,1,60,Night
2012-11-07,Winter,2012,Nov,23,1,40,Night
2012-11-08,Winter,2012,Nov,0,1,15,Night
2012-11-08,Winter,2012,Nov,1,1,12,Night
2012-11-08,Winter,2012,Nov,2,1,6,Night
2012-11-08,Winter,2012,Nov,4,1,10,Night
2012-11-08,Winter,2012,Nov,5,1,35,Night
2012-11-08,Winter,2012,Nov,6,1,124,Morning
2012-11-08,Winter,2012,Nov,7,1,423,Morning
2012-11-08,Winter,2012,Nov,8,1,668,Morning
2012-11-08,Winter,2012,Nov,9,1,275,Morning
2012-11-08,Winter,2012,Nov,10,1,161,Afternoon
2012-11-08,Winter,2012,Nov,11,1,171,Afternoon
2012-11-08,Winter,2012,Nov,12,1,235,Afternoon
2012-11-08,Winter,2012,Nov,13,1,228,Afternoon
2012-11-08,Winter,2012,Nov,14,1,182,Afternoon
2012-11-08,Winter,2012,Nov,15,1,233,Afternoon
2012-11-08,Winter,2012,Nov,16,1,339,Evening
2012-11-08,Winter,2012,Nov,17,1,592,Evening
2012-11-08,Winter,2012,Nov,18,1,507,Evening
2012-11-08,Winter,2012,Nov,19,1,373,Evening
2012-11-08,Winter,2012,Nov,20,1,245,Night
2012-11-08,Winter,2012,Nov,21,1,233,Night
2012-11-08,Winter,2012,Nov,22,1,161,Night
2012-11-08,Winter,2012,Nov,23,1,87,Night
2012-11-09,Winter,2012,Nov,0,1,55,Night
2012-11-09,Winter,2012,Nov,1,1,20,Night
2012-11-09,Winter,2012,Nov,2,1,12,Night
2012-11-09,Winter,2012,Nov,3,1,9,Night
2012-11-09,Winter,2012,Nov,4,1,14,Night
2012-11-09,Winter,2012,Nov,5,1,27,Night
2012-11-09,Winter,2012,Nov,6,1,131,Morning
2012-11-09,Winter,2012,Nov,7,1,341,Morning
2012-11-09,Winter,2012,Nov,8,1,693,Morning
2012-11-09,Winter,2012,Nov,9,1,327,Morning
2012-11-09,Winter,2012,Nov,10,1,197,Afternoon
2012-11-09,Winter,2012,Nov,11,1,251,Afternoon
2012-11-09,Winter,2012,Nov,12,1,262,Afternoon
2012-11-09,Winter,2012,Nov,13,1,299,Afternoon
2012-11-09,Winter,2012,Nov,14,1,274,Afternoon
2012-11-09,Winter,2012,Nov,15,1,356,Afternoon
2012-11-09,Winter,2012,Nov,16,1,434,Evening
2012-11-09,Winter,2012,Nov,17,1,654,Evening
2012-11-09,Winter,2012,Nov,18,1,496,Evening
2012-11-09,Winter,2012,Nov,19,1,361,Evening
2012-11-09,Winter,2012,Nov,20,1,255,Night
2012-11-09,Winter,2012,Nov,21,1,199,Night
2012-11-09,Winter,2012,Nov,22,1,163,Night
2012-11-09,Winter,2012,Nov,23,1,162,Night
2012-11-10,Winter,2012,Nov,0,0,122,Night
2012-11-10,Winter,2012,Nov,1,0,76,Night
2012-11-10,Winter,2012,Nov,2,0,44,Night
2012-11-10,Winter,2012,Nov,3,0,20,Night
2012-11-10,Winter,2012,Nov,4,0,6,Night
2012-11-10,Winter,2012,Nov,5,0,10,Night
2012-11-10,Winter,2012,Nov,6,0,16,Morning
2012-11-10,Winter,2012,Nov,7,0,71,Morning
2012-11-10,Winter,2012,Nov,8,0,146,Morning
2012-11-10,Winter,2012,Nov,9,0,259,Morning
2012-11-10,Winter,2012,Nov,10,0,350,Afternoon
2012-11-10,Winter,2012,Nov,11,0,466,Afternoon
2012-11-10,Winter,2012,Nov,12,0,606,Afternoon
2012-11-10,Winter,2012,Nov,13,0,651,Afternoon
2012-11-10,Winter,2012,Nov,14,0,627,Afternoon
2012-11-10,Winter,2012,Nov,15,0,567,Afternoon
2012-11-10,Winter,2012,Nov,16,0,605,Evening
2012-11-10,Winter,2012,Nov,17,0,501,Evening
2012-11-10,Winter,2012,Nov,18,0,359,Evening
2012-11-10,Winter,2012,Nov,19,0,283,Evening
2012-11-10,Winter,2012,Nov,20,0,192,Night
2012-11-10,Winter,2012,Nov,21,0,220,Night
2012-11-10,Winter,2012,Nov,22,0,193,Night
2012-11-10,Winter,2012,Nov,23,0,146,Night
2012-11-11,Winter,2012,Nov,0,0,124,Night
2012-11-11,Winter,2012,Nov,1,0,108,Night
2012-11-11,Winter,2012,Nov,2,0,70,Night
2012-11-11,Winter,2012,Nov,3,0,48,Night
2012-11-11,Winter,2012,Nov,4,0,11,Night
2012-11-11,Winter,2012,Nov,5,0,12,Night
2012-11-11,Winter,2012,Nov,6,0,19,Morning
2012-11-11,Winter,2012,Nov,7,0,68,Morning
2012-11-11,Winter,2012,Nov,8,0,119,Morning
2012-11-11,Winter,2012,Nov,9,0,273,Morning
2012-11-11,Winter,2012,Nov,10,0,405,Afternoon
2012-11-11,Winter,2012,Nov,11,0,504,Afternoon
2012-11-11,Winter,2012,Nov,12,0,585,Afternoon
2012-11-11,Winter,2012,Nov,13,0,686,Afternoon
2012-11-11,Winter,2012,Nov,14,0,654,Afternoon
2012-11-11,Winter,2012,Nov,15,0,724,Afternoon
2012-11-11,Winter,2012,Nov,16,0,653,Evening
2012-11-11,Winter,2012,Nov,17,0,493,Evening
2012-11-11,Winter,2012,Nov,18,0,405,Evening
2012-11-11,Winter,2012,Nov,19,0,277,Evening
2012-11-11,Winter,2012,Nov,20,0,200,Night
2012-11-11,Winter,2012,Nov,21,0,171,Night
2012-11-11,Winter,2012,Nov,22,0,134,Night
2012-11-11,Winter,2012,Nov,23,0,109,Night
2012-11-12,Winter,2012,Nov,0,0,49,Night
2012-11-12,Winter,2012,Nov,1,0,30,Night
2012-11-12,Winter,2012,Nov,2,0,20,Night
2012-11-12,Winter,2012,Nov,3,0,4,Night
2012-11-12,Winter,2012,Nov,4,0,4,Night
2012-11-12,Winter,2012,Nov,5,0,24,Night
2012-11-12,Winter,2012,Nov,6,0,71,Morning
2012-11-12,Winter,2012,Nov,7,0,264,Morning
2012-11-12,Winter,2012,Nov,8,0,540,Morning
2012-11-12,Winter,2012,Nov,9,0,397,Morning
2012-11-12,Winter,2012,Nov,10,0,266,Afternoon
2012-11-12,Winter,2012,Nov,11,0,367,Afternoon
2012-11-12,Winter,2012,Nov,12,0,419,Afternoon
2012-11-12,Winter,2012,Nov,13,0,420,Afternoon
2012-11-12,Winter,2012,Nov,14,0,444,Afternoon
2012-11-12,Winter,2012,Nov,15,0,382,Afternoon
2012-11-12,Winter,2012,Nov,16,0,434,Evening
2012-11-12,Winter,2012,Nov,17,0,596,Evening
2012-11-12,Winter,2012,Nov,18,0,551,Evening
2012-11-12,Winter,2012,Nov,19,0,353,Evening
2012-11-12,Winter,2012,Nov,20,0,304,Night
2012-11-12,Winter,2012,Nov,21,0,155,Night
2012-11-12,Winter,2012,Nov,22,0,112,Night
2012-11-12,Winter,2012,Nov,23,0,63,Night
2012-11-13,Winter,2012,Nov,0,1,23,Night
2012-11-13,Winter,2012,Nov,1,1,5,Night
2012-11-13,Winter,2012,Nov,2,1,11,Night
2012-11-13,Winter,2012,Nov,3,1,5,Night
2012-11-13,Winter,2012,Nov,4,1,9,Night
2012-11-13,Winter,2012,Nov,5,1,18,Night
2012-11-13,Winter,2012,Nov,6,1,50,Morning
2012-11-13,Winter,2012,Nov,7,1,107,Morning
2012-11-13,Winter,2012,Nov,8,1,211,Morning
2012-11-13,Winter,2012,Nov,9,1,110,Morning
2012-11-13,Winter,2012,Nov,10,1,94,Afternoon
2012-11-13,Winter,2012,Nov,11,1,155,Afternoon
2012-11-13,Winter,2012,Nov,12,1,196,Afternoon
2012-11-13,Winter,2012,Nov,13,1,218,Afternoon
2012-11-13,Winter,2012,Nov,14,1,203,Afternoon
2012-11-13,Winter,2012,Nov,15,1,217,Afternoon
2012-11-13,Winter,2012,Nov,16,1,310,Evening
2012-11-13,Winter,2012,Nov,17,1,608,Evening
2012-11-13,Winter,2012,Nov,18,1,559,Evening
2012-11-13,Winter,2012,Nov,19,1,356,Evening
2012-11-13,Winter,2012,Nov,20,1,223,Night
2012-11-13,Winter,2012,Nov,21,1,187,Night
2012-11-13,Winter,2012,Nov,22,1,135,Night
2012-11-13,Winter,2012,Nov,23,1,84,Night
2012-11-14,Winter,2012,Nov,0,1,24,Night
2012-11-14,Winter,2012,Nov,1,1,12,Night
2012-11-14,Winter,2012,Nov,2,1,1,Night
2012-11-14,Winter,2012,Nov,3,1,5,Night
2012-11-14,Winter,2012,Nov,4,1,6,Night
2012-11-14,Winter,2012,Nov,5,1,39,Night
2012-11-14,Winter,2012,Nov,6,1,146,Morning
2012-11-14,Winter,2012,Nov,7,1,415,Morning
2012-11-14,Winter,2012,Nov,8,1,691,Morning
2012-11-14,Winter,2012,Nov,9,1,332,Morning
2012-11-14,Winter,2012,Nov,10,1,171,Afternoon
2012-11-14,Winter,2012,Nov,11,1,151,Afternoon
2012-11-14,Winter,2012,Nov,12,1,240,Afternoon
2012-11-14,Winter,2012,Nov,13,1,214,Afternoon
2012-11-14,Winter,2012,Nov,14,1,181,Afternoon
2012-11-14,Winter,2012,Nov,15,1,260,Afternoon
2012-11-14,Winter,2012,Nov,16,1,321,Evening
2012-11-14,Winter,2012,Nov,17,1,583,Evening
2012-11-14,Winter,2012,Nov,18,1,567,Evening
2012-11-14,Winter,2012,Nov,19,1,396,Evening
2012-11-14,Winter,2012,Nov,20,1,267,Night
2012-11-14,Winter,2012,Nov,21,1,213,Night
2012-11-14,Winter,2012,Nov,22,1,173,Night
2012-11-14,Winter,2012,Nov,23,1,87,Night
2012-11-15,Winter,2012,Nov,0,1,34,Night
2012-11-15,Winter,2012,Nov,1,1,16,Night
2012-11-15,Winter,2012,Nov,2,1,7,Night
2012-11-15,Winter,2012,Nov,3,1,2,Night
2012-11-15,Winter,2012,Nov,4,1,5,Night
2012-11-15,Winter,2012,Nov,5,1,37,Night
2012-11-15,Winter,2012,Nov,6,1,147,Morning
2012-11-15,Winter,2012,Nov,7,1,410,Morning
2012-11-15,Winter,2012,Nov,8,1,646,Morning
2012-11-15,Winter,2012,Nov,9,1,323,Morning
2012-11-15,Winter,2012,Nov,10,1,153,Afternoon
2012-11-15,Winter,2012,Nov,11,1,166,Afternoon
2012-11-15,Winter,2012,Nov,12,1,213,Afternoon
2012-11-15,Winter,2012,Nov,13,1,217,Afternoon
2012-11-15,Winter,2012,Nov,14,1,201,Afternoon
2012-11-15,Winter,2012,Nov,15,1,217,Afternoon
2012-11-15,Winter,2012,Nov,16,1,342,Evening
2012-11-15,Winter,2012,Nov,17,1,563,Evening
2012-11-15,Winter,2012,Nov,18,1,573,Evening
2012-11-15,Winter,2012,Nov,19,1,386,Evening
2012-11-15,Winter,2012,Nov,20,1,285,Night
2012-11-15,Winter,2012,Nov,21,1,224,Night
2012-11-15,Winter,2012,Nov,22,1,153,Night
2012-11-15,Winter,2012,Nov,23,1,125,Night
2012-11-16,Winter,2012,Nov,0,1,65,Night
2012-11-16,Winter,2012,Nov,1,1,21,Night
2012-11-16,Winter,2012,Nov,2,1,9,Night
2012-11-16,Winter,2012,Nov,3,1,6,Night
2012-11-16,Winter,2012,Nov,4,1,5,Night
2012-11-16,Winter,2012,Nov,5,1,36,Night
2012-11-16,Winter,2012,Nov,6,1,130,Morning
2012-11-16,Winter,2012,Nov,7,1,367,Morning
2012-11-16,Winter,2012,Nov,8,1,711,Morning
2012-11-16,Winter,2012,Nov,9,1,351,Morning
2012-11-16,Winter,2012,Nov,10,1,198,Afternoon
2012-11-16,Winter,2012,Nov,11,1,218,Afternoon
2012-11-16,Winter,2012,Nov,12,1,290,Afternoon
2012-11-16,Winter,2012,Nov,13,1,278,Afternoon
2012-11-16,Winter,2012,Nov,14,1,251,Afternoon
2012-11-16,Winter,2012,Nov,15,1,267,Afternoon
2012-11-16,Winter,2012,Nov,16,1,383,Evening
2012-11-16,Winter,2012,Nov,17,1,580,Evening
2012-11-16,Winter,2012,Nov,18,1,505,Evening
2012-11-16,Winter,2012,Nov,19,1,332,Evening
2012-11-16,Winter,2012,Nov,20,1,227,Night
2012-11-16,Winter,2012,Nov,21,1,178,Night
2012-11-16,Winter,2012,Nov,22,1,162,Night
2012-11-16,Winter,2012,Nov,23,1,128,Night
2012-11-17,Winter,2012,Nov,0,0,106,Night
2012-11-17,Winter,2012,Nov,1,0,87,Night
2012-11-17,Winter,2012,Nov,2,0,49,Night
2012-11-17,Winter,2012,Nov,3,0,21,Night
2012-11-17,Winter,2012,Nov,4,0,7,Night
2012-11-17,Winter,2012,Nov,5,0,11,Night
2012-11-17,Winter,2012,Nov,6,0,21,Morning
2012-11-17,Winter,2012,Nov,7,0,78,Morning
2012-11-17,Winter,2012,Nov,8,0,168,Morning
2012-11-17,Winter,2012,Nov,9,0,248,Morning
2012-11-17,Winter,2012,Nov,10,0,320,Afternoon
2012-11-17,Winter,2012,Nov,11,0,423,Afternoon
2012-11-17,Winter,2012,Nov,12,0,476,Afternoon
2012-11-17,Winter,2012,Nov,13,0,525,Afternoon
2012-11-17,Winter,2012,Nov,14,0,555,Afternoon
2012-11-17,Winter,2012,Nov,15,0,549,Afternoon
2012-11-17,Winter,2012,Nov,16,0,469,Evening
2012-11-17,Winter,2012,Nov,17,0,403,Evening
2012-11-17,Winter,2012,Nov,18,0,271,Evening
2012-11-17,Winter,2012,Nov,19,0,253,Evening
2012-11-17,Winter,2012,Nov,20,0,172,Night
2012-11-17,Winter,2012,Nov,21,0,139,Night
2012-11-17,Winter,2012,Nov,22,0,145,Night
2012-11-17,Winter,2012,Nov,23,0,133,Night
2012-11-18,Winter,2012,Nov,0,0,129,Night
2012-11-18,Winter,2012,Nov,1,0,95,Night
2012-11-18,Winter,2012,Nov,2,0,73,Night
2012-11-18,Winter,2012,Nov,3,0,46,Night
2012-11-18,Winter,2012,Nov,4,0,12,Night
2012-11-18,Winter,2012,Nov,5,0,12,Night
2012-11-18,Winter,2012,Nov,6,0,15,Morning
2012-11-18,Winter,2012,Nov,7,0,42,Morning
2012-11-18,Winter,2012,Nov,8,0,119,Morning
2012-11-18,Winter,2012,Nov,9,0,204,Morning
2012-11-18,Winter,2012,Nov,10,0,329,Afternoon
2012-11-18,Winter,2012,Nov,11,0,359,Afternoon
2012-11-18,Winter,2012,Nov,12,0,442,Afternoon
2012-11-18,Winter,2012,Nov,13,0,447,Afternoon
2012-11-18,Winter,2012,Nov,14,0,428,Afternoon
2012-11-18,Winter,2012,Nov,15,0,407,Afternoon
2012-11-18,Winter,2012,Nov,16,0,372,Evening
2012-11-18,Winter,2012,Nov,17,0,280,Evening
2012-11-18,Winter,2012,Nov,18,0,276,Evening
2012-11-18,Winter,2012,Nov,19,0,210,Evening
2012-11-18,Winter,2012,Nov,20,0,129,Night
2012-11-18,Winter,2012,Nov,21,0,110,Night
2012-11-18,Winter,2012,Nov,22,0,74,Night
2012-11-18,Winter,2012,Nov,23,0,59,Night
2012-11-19,Winter,2012,Nov,0,1,27,Night
2012-11-19,Winter,2012,Nov,1,1,19,Night
2012-11-19,Winter,2012,Nov,2,1,5,Night
2012-11-19,Winter,2012,Nov,3,1,2,Night
2012-11-19,Winter,2012,Nov,4,1,12,Night
2012-11-19,Winter,2012,Nov,5,1,39,Night
2012-11-19,Winter,2012,Nov,6,1,131,Morning
2012-11-19,Winter,2012,Nov,7,1,386,Morning
2012-11-19,Winter,2012,Nov,8,1,663,Morning
2012-11-19,Winter,2012,Nov,9,1,278,Morning
2012-11-19,Winter,2012,Nov,10,1,139,Afternoon
2012-11-19,Winter,2012,Nov,11,1,197,Afternoon
2012-11-19,Winter,2012,Nov,12,1,242,Afternoon
2012-11-19,Winter,2012,Nov,13,1,251,Afternoon
2012-11-19,Winter,2012,Nov,14,1,217,Afternoon
2012-11-19,Winter,2012,Nov,15,1,257,Afternoon
2012-11-19,Winter,2012,Nov,16,1,380,Evening
2012-11-19,Winter,2012,Nov,17,1,619,Evening
2012-11-19,Winter,2012,Nov,18,1,580,Evening
2012-11-19,Winter,2012,Nov,19,1,406,Evening
2012-11-19,Winter,2012,Nov,20,1,259,Night
2012-11-19,Winter,2012,Nov,21,1,203,Night
2012-11-19,Winter,2012,Nov,22,1,113,Night
2012-11-19,Winter,2012,Nov,23,1,74,Night
2012-11-20,Winter,2012,Nov,0,1,29,Night
2012-11-20,Winter,2012,Nov,1,1,13,Night
2012-11-20,Winter,2012,Nov,2,1,5,Night
2012-11-20,Winter,2012,Nov,3,1,2,Night
2012-11-20,Winter,2012,Nov,4,1,6,Night
2012-11-20,Winter,2012,Nov,5,1,34,Night
2012-11-20,Winter,2012,Nov,6,1,148,Morning
2012-11-20,Winter,2012,Nov,7,1,418,Morning
2012-11-20,Winter,2012,Nov,8,1,665,Morning
2012-11-20,Winter,2012,Nov,9,1,326,Morning
2012-11-20,Winter,2012,Nov,10,1,176,Afternoon
2012-11-20,Winter,2012,Nov,11,1,205,Afternoon
2012-11-20,Winter,2012,Nov,12,1,313,Afternoon
2012-11-20,Winter,2012,Nov,13,1,267,Afternoon
2012-11-20,Winter,2012,Nov,14,1,224,Afternoon
2012-11-20,Winter,2012,Nov,15,1,287,Afternoon
2012-11-20,Winter,2012,Nov,16,1,395,Evening
2012-11-20,Winter,2012,Nov,17,1,590,Evening
2012-11-20,Winter,2012,Nov,18,1,550,Evening
